timestamp,x,y,depth,gyro_data.x,gyro_data.y,gyro_data.z,accel_data.x,accel_data.y,accel_data.z,ground_truth
2025-03-05 02:40:39.804723, 320, 240, 5.2840, 0.0000, -0.0064, -0.0016, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:39.871726, 320, 240, 5.3800, 0.0016, -0.0091, 0.0037, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:39.904666, 320, 240, 5.5300, 0.0000, -0.0075, 0.0064, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:39.972803, 320, 240, 5.6620, 0.0021, -0.0064, -0.0005, 0.3432, -9.0712, 0.0098,5
2025-03-05 02:40:40.005887, 320, 240, 5.4290, -0.0053, -0.0101, 0.0048, 0.3432, -9.0515, 0.0000,5
2025-03-05 02:40:40.071969, 320, 240, 5.2840, -0.0011, -0.0107, 0.0021, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:40.105586, 320, 240, 5.5050, 0.0011, -0.0016, 0.0016, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:40.172260, 320, 240, 5.3560, 0.0000, -0.0096, 0.0000, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:40.205534, 320, 240, 5.3560, 0.0011, -0.0091, 0.0037, 0.3628, -9.0515, -0.0098,5
2025-03-05 02:40:40.371593, 320, 240, 5.1470, 0.0011, -0.0059, -0.0027, 0.3432, -9.0712, 0.0098,5
2025-03-05 02:40:40.405739, 320, 240, 5.3800, 0.0011, -0.0096, 0.0027, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:40.472859, 320, 240, 5.1250, -0.0027, -0.0101, 0.0016, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:40.506334, 320, 240, 5.4540, -0.0005, -0.0053, 0.0048, 0.3432, -9.0712, 0.0000,5
2025-03-05 02:40:40.571600, 320, 240, 5.6350, -0.0005, -0.0096, 0.0011, 0.3432, -9.0712, -0.0098,5
2025-03-05 02:40:40.606107, 320, 240, 5.5050, 0.0005, -0.0107, 0.0011, 0.3432, -9.0515, -0.0098,5
2025-03-05 02:40:40.839527, 320, 240, 5.1470, 0.0037, -0.0032, 0.0021, 0.3628, -9.0712, 0.0000,5
2025-03-05 02:40:45.215099, 320, 240, 5.5560, -0.0027, -0.0059, 0.0021, 0.3628, -9.0515, 0.0000,5
2025-03-05 02:40:45.246652, 320, 240, 5.3800, 0.0005, -0.0059, 0.0000, 0.3432, -9.0515, 0.0000,5
